danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,album_name,artist_name
0.797,0.806,0,-7.117,1,0.086,0.258,0.000172,0.132,0.762,119.285,audio_features,4IfD31zm39SP4hsDm9LFZ7,spotify:track:4IfD31zm39SP4hsDm9LFZ7,https://api.spotify.com/v1/tracks/4IfD31zm39SP4hsDm9LFZ7,https://api.spotify.com/v1/audio-analysis/4IfD31zm39SP4hsDm9LFZ7,116067,4,Sgt. Pepper's Lonely Hearts Club Band (Reprise) - Speech And Take 8,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),The Beatles
0.493,0.33,4,-11.555,0,0.0384,0.918,0.000139,0.281,0.195,162.502,audio_features,2i9KZZlTOYfX7EtMHtX5NS,spotify:track:2i9KZZlTOYfX7EtMHtX5NS,https://api.spotify.com/v1/tracks/2i9KZZlTOYfX7EtMHtX5NS,https://api.spotify.com/v1/audio-analysis/2i9KZZlTOYfX7EtMHtX5NS,291960,4,A Day In The Life - Take 1 With Hums,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),The Beatles
0.36,0.428,5,-10.374,1,0.266,0.746,3.52e-05,0.116,0.357,179.328,audio_features,1iVxrYU3WOaApanKwWcQqB,spotify:track:1iVxrYU3WOaApanKwWcQqB,https://api.spotify.com/v1/tracks/1iVxrYU3WOaApanKwWcQqB,https://api.spotify.com/v1/audio-analysis/1iVxrYU3WOaApanKwWcQqB,196880,4,Strawberry Fields Forever - Take 7,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),The Beatles
0.444,0.734,0,-9.825,1,0.17,0.219,0.000303,0.335,0.335,110.629,audio_features,0je32DnbaZ3DzrT6pVia8x,spotify:track:0je32DnbaZ3DzrT6pVia8x,https://api.spotify.com/v1/tracks/0je32DnbaZ3DzrT6pVia8x,https://api.spotify.com/v1/audio-analysis/0je32DnbaZ3DzrT6pVia8x,199813,4,Strawberry Fields Forever - Take 26,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),The Beatles
0.38,0.627,10,-9.647,1,0.267,0.342,0.000231,0.092,0.255,95.797,audio_features,7wvgGz8Mkz7VWpGKztBtBg,spotify:track:7wvgGz8Mkz7VWpGKztBtBg,https://api.spotify.com/v1/tracks/7wvgGz8Mkz7VWpGKztBtBg,https://api.spotify.com/v1/audio-analysis/7wvgGz8Mkz7VWpGKztBtBg,246413,4,Strawberry Fields Forever - Stereo Mix 2015,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),The Beatles
0.897,0.516,0,-8.867,1,0.0883,0.69,0.737,0.125,0.144,120.735,audio_features,4A8PQVuWGPWc8qp33aJX2U,spotify:track:4A8PQVuWGPWc8qp33aJX2U,https://api.spotify.com/v1/tracks/4A8PQVuWGPWc8qp33aJX2U,https://api.spotify.com/v1/audio-analysis/4A8PQVuWGPWc8qp33aJX2U,176707,3,Penny Lane - Take 6 / Instrumental,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),The Beatles
0.624,0.536,9,-7.617,1,0.042,0.0369,0.0028,0.108,0.641,112.931,audio_features,57YeN4L1zAYvnIlLwL3hp6,spotify:track:57YeN4L1zAYvnIlLwL3hp6,https://api.spotify.com/v1/tracks/57YeN4L1zAYvnIlLwL3hp6,https://api.spotify.com/v1/audio-analysis/57YeN4L1zAYvnIlLwL3hp6,179147,4,Penny Lane - Stereo Mix 2017,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),The Beatles
0.36,0.858,7,-6.353,1,0.106,0.0308,0.0115,0.845,0.522,95.302,audio_features,6JkioJZkImC4GRzgw5MGMO,spotify:track:6JkioJZkImC4GRzgw5MGMO,https://api.spotify.com/v1/tracks/6JkioJZkImC4GRzgw5MGMO,https://api.spotify.com/v1/audio-analysis/6JkioJZkImC4GRzgw5MGMO,122133,4,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2017,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.673,0.639,1,-6.673,0,0.0274,0.122,0.0,0.22,0.75,112.311,audio_features,08XKCwMrwEAyyfTCTGkkhg,spotify:track:08XKCwMrwEAyyfTCTGkkhg,https://api.spotify.com/v1/tracks/08XKCwMrwEAyyfTCTGkkhg,https://api.spotify.com/v1/audio-analysis/08XKCwMrwEAyyfTCTGkkhg,165293,4,With A Little Help From My Friends - Remastered 2017,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.331,0.521,11,-6.221,0,0.0379,0.101,0.0,0.154,0.432,132.537,audio_features,2iIRl5jf9beA2ExZWzn2nt,spotify:track:2iIRl5jf9beA2ExZWzn2nt,https://api.spotify.com/v1/tracks/2iIRl5jf9beA2ExZWzn2nt,https://api.spotify.com/v1/audio-analysis/2iIRl5jf9beA2ExZWzn2nt,207680,3,Lucy In The Sky With Diamonds - Remastered 2017,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.591,0.551,0,-6.605,1,0.0308,0.07,0.0,0.0942,0.81,121.949,audio_features,3jR8Xw0qPyGGv8bvFtNmDw,spotify:track:3jR8Xw0qPyGGv8bvFtNmDw,https://api.spotify.com/v1/tracks/3jR8Xw0qPyGGv8bvFtNmDw,https://api.spotify.com/v1/audio-analysis/3jR8Xw0qPyGGv8bvFtNmDw,167013,4,Getting Better - Remix,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.415,0.665,0,-6.853,0,0.0448,0.483,0.0,0.0663,0.523,112.618,audio_features,6a98mDyXTsYugJhUs1tZr4,spotify:track:6a98mDyXTsYugJhUs1tZr4,https://api.spotify.com/v1/tracks/6a98mDyXTsYugJhUs1tZr4,https://api.spotify.com/v1/audio-analysis/6a98mDyXTsYugJhUs1tZr4,157960,4,Fixing A Hole - Remix,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.376,0.319,0,-9.573,1,0.031,0.881,0.0,0.124,0.217,132.105,audio_features,4Ggjly9D6YlPfywZOViMaG,spotify:track:4Ggjly9D6YlPfywZOViMaG,https://api.spotify.com/v1/tracks/4Ggjly9D6YlPfywZOViMaG,https://api.spotify.com/v1/audio-analysis/4Ggjly9D6YlPfywZOViMaG,205840,4,She's Leaving Home - Remix,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.247,0.752,9,-4.966,0,0.0559,0.103,0.0,0.107,0.593,83.149,audio_features,65mQIDMBEI6KsCPphwWKrK,spotify:track:65mQIDMBEI6KsCPphwWKrK,https://api.spotify.com/v1/tracks/65mQIDMBEI6KsCPphwWKrK,https://api.spotify.com/v1/audio-analysis/65mQIDMBEI6KsCPphwWKrK,159200,1,Being For The Benefit Of Mr. Kite! - Remix,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.291,0.551,6,-8.17,1,0.0345,0.357,6.16e-05,0.239,0.373,125.07,audio_features,0kEDYd5bgOdo2yjTaXGMi4,spotify:track:0kEDYd5bgOdo2yjTaXGMi4,https://api.spotify.com/v1/tracks/0kEDYd5bgOdo2yjTaXGMi4,https://api.spotify.com/v1/audio-analysis/0kEDYd5bgOdo2yjTaXGMi4,307587,4,Within You Without You - Remastered 2017,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.696,0.308,8,-8.956,1,0.0557,0.508,0.0,0.142,0.564,138.425,audio_features,0AvygKcKeMyZlFmDzbqcYK,spotify:track:0AvygKcKeMyZlFmDzbqcYK,https://api.spotify.com/v1/tracks/0AvygKcKeMyZlFmDzbqcYK,https://api.spotify.com/v1/audio-analysis/0AvygKcKeMyZlFmDzbqcYK,160013,4,When I'm Sixty-Four - Remix,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.578,0.687,8,-5.175,1,0.0241,0.00726,0.0,0.0936,0.659,87.479,audio_features,4gzLeEbCDmgK5XuhgXZt7x,spotify:track:4gzLeEbCDmgK5XuhgXZt7x,https://api.spotify.com/v1/tracks/4gzLeEbCDmgK5XuhgXZt7x,https://api.spotify.com/v1/audio-analysis/4gzLeEbCDmgK5XuhgXZt7x,165800,4,Lovely Rita - Remix,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.505,0.797,2,-6.631,1,0.0897,0.000302,0.0,0.484,0.825,121.624,audio_features,0ldihDAaEYrlk68C4oSewz,spotify:track:0ldihDAaEYrlk68C4oSewz,https://api.spotify.com/v1/tracks/0ldihDAaEYrlk68C4oSewz,https://api.spotify.com/v1/audio-analysis/0ldihDAaEYrlk68C4oSewz,154467,4,Good Morning Good Morning - Remix,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.576,0.951,0,-5.03,1,0.0521,0.000249,0.214,0.446,0.789,118.769,audio_features,0SH68QO8BDQpxezIZE91Ba,spotify:track:0SH68QO8BDQpxezIZE91Ba,https://api.spotify.com/v1/tracks/0SH68QO8BDQpxezIZE91Ba,https://api.spotify.com/v1/audio-analysis/0SH68QO8BDQpxezIZE91Ba,80600,4,Sgt. Pepper's Lonely Hearts Club Band (Reprise) - Remix,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.377,0.453,4,-10.455,0,0.0462,0.268,0.000141,0.901,0.121,79.935,audio_features,18qhv7DD1sEpgWffovGnhn,spotify:track:18qhv7DD1sEpgWffovGnhn,https://api.spotify.com/v1/tracks/18qhv7DD1sEpgWffovGnhn,https://api.spotify.com/v1/audio-analysis/18qhv7DD1sEpgWffovGnhn,330907,4,A Day In The Life - Remix,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.623,0.132,0,-11.084,1,0.0377,0.829,8.74e-05,0.193,0.181,96.261,audio_features,5jPBdSu6u9ZDpKFVseumIv,spotify:track:5jPBdSu6u9ZDpKFVseumIv,https://api.spotify.com/v1/tracks/5jPBdSu6u9ZDpKFVseumIv,https://api.spotify.com/v1/audio-analysis/5jPBdSu6u9ZDpKFVseumIv,159787,1,Strawberry Fields Forever - Take 1,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.527,0.339,10,-12.166,1,0.054,0.696,4.48e-06,0.139,0.314,90.754,audio_features,4FgtZpOWK3f03CZrKfUPNa,spotify:track:4FgtZpOWK3f03CZrKfUPNa,https://api.spotify.com/v1/tracks/4FgtZpOWK3f03CZrKfUPNa,https://api.spotify.com/v1/audio-analysis/4FgtZpOWK3f03CZrKfUPNa,180120,4,Strawberry Fields Forever - Take 4,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.369,0.402,9,-10.841,0,0.243,0.754,9.96e-05,0.115,0.346,178.787,audio_features,2EiX1YuNGYn4AeMKwfrZdF,spotify:track:2EiX1YuNGYn4AeMKwfrZdF,https://api.spotify.com/v1/tracks/2EiX1YuNGYn4AeMKwfrZdF,https://api.spotify.com/v1/audio-analysis/2EiX1YuNGYn4AeMKwfrZdF,196747,4,Strawberry Fields Forever - Take 7,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.448,0.855,0,-6.197,1,0.184,0.219,0.000455,0.34,0.342,110.792,audio_features,7FtyTMUpyHr8sur6DLiTHD,spotify:track:7FtyTMUpyHr8sur6DLiTHD,https://api.spotify.com/v1/tracks/7FtyTMUpyHr8sur6DLiTHD,https://api.spotify.com/v1/audio-analysis/7FtyTMUpyHr8sur6DLiTHD,198853,4,Strawberry Fields Forever - Take 26,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.413,0.722,10,-6.54,1,0.273,0.385,0.000335,0.0994,0.228,97.965,audio_features,3Pqf09cdDlOYDNkrbw5l0p,spotify:track:3Pqf09cdDlOYDNkrbw5l0p,https://api.spotify.com/v1/tracks/3Pqf09cdDlOYDNkrbw5l0p,https://api.spotify.com/v1/audio-analysis/3Pqf09cdDlOYDNkrbw5l0p,249920,4,Strawberry Fields Forever - Stereo Mix 2015,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.816,0.218,7,-12.286,1,0.159,0.32,0.0,0.0846,0.434,132.619,audio_features,7jREybynLwTN2T91oUWqyG,spotify:track:7jREybynLwTN2T91oUWqyG,https://api.spotify.com/v1/tracks/7jREybynLwTN2T91oUWqyG,https://api.spotify.com/v1/audio-analysis/7jREybynLwTN2T91oUWqyG,181160,4,When I'm Sixty-Four - Take 2,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.901,0.548,0,-6.808,1,0.0996,0.667,0.837,0.161,0.135,120.775,audio_features,2ac3duEVpfrlgx4FGoPvxA,spotify:track:2ac3duEVpfrlgx4FGoPvxA,https://api.spotify.com/v1/tracks/2ac3duEVpfrlgx4FGoPvxA,https://api.spotify.com/v1/audio-analysis/2ac3duEVpfrlgx4FGoPvxA,175547,3,Penny Lane - Take 6 / Instrumental,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.879,0.143,7,-19.917,1,0.261,0.7,0.00184,0.452,0.393,113.267,audio_features,5H7u0LYDbDeYFp9ZAAP8Di,spotify:track:5H7u0LYDbDeYFp9ZAAP8Di,https://api.spotify.com/v1/tracks/5H7u0LYDbDeYFp9ZAAP8Di,https://api.spotify.com/v1/audio-analysis/5H7u0LYDbDeYFp9ZAAP8Di,107093,4,Penny Lane - Vocal Overdubs And Speech,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.617,0.577,9,-5.71,1,0.0388,0.0644,0.00157,0.106,0.627,112.921,audio_features,7k1gXoiBTddulMBVlKuJIs,spotify:track:7k1gXoiBTddulMBVlKuJIs,https://api.spotify.com/v1/tracks/7k1gXoiBTddulMBVlKuJIs,https://api.spotify.com/v1/audio-analysis/7k1gXoiBTddulMBVlKuJIs,180693,4,Penny Lane - Stereo Mix 2017,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.508,0.311,4,-12.204,0,0.0403,0.922,8.74e-05,0.125,0.2,84.655,audio_features,3FplMj2gYs4cymgvLvl8sO,spotify:track:3FplMj2gYs4cymgvLvl8sO,https://api.spotify.com/v1/tracks/3FplMj2gYs4cymgvLvl8sO,https://api.spotify.com/v1/audio-analysis/3FplMj2gYs4cymgvLvl8sO,281493,4,A Day In The Life - Take 1,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.5,0.205,4,-16.155,0,0.0437,0.905,6.72e-05,0.345,0.171,76.521,audio_features,2n0qkPLHOssnZb1pB19puZ,spotify:track:2n0qkPLHOssnZb1pB19puZ,https://api.spotify.com/v1/tracks/2n0qkPLHOssnZb1pB19puZ,https://api.spotify.com/v1/audio-analysis/2n0qkPLHOssnZb1pB19puZ,289120,4,A Day In The Life - Take 2,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.243,0.57,7,-16.492,1,0.042,0.819,0.659,0.297,0.184,83.105,audio_features,2cExd4UpGdZCqwmXRelHYE,spotify:track:2cExd4UpGdZCqwmXRelHYE,https://api.spotify.com/v1/tracks/2cExd4UpGdZCqwmXRelHYE,https://api.spotify.com/v1/audio-analysis/2cExd4UpGdZCqwmXRelHYE,55787,4,A Day In The Life - Orchestra Overdub,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.423,0.226,9,-23.109,1,0.516,0.869,0.0,0.358,0.325,152.329,audio_features,6fUmTfvtgTFJMIMpVz6sDg,spotify:track:6fUmTfvtgTFJMIMpVz6sDg,https://api.spotify.com/v1/tracks/6fUmTfvtgTFJMIMpVz6sDg,https://api.spotify.com/v1/audio-analysis/6fUmTfvtgTFJMIMpVz6sDg,114560,5,"A Day In The Life - Hummed Last Chord / Takes 8, 9, 10 And 11",Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.438,0.0124,4,-23.34,1,0.0516,0.911,6.71e-05,0.11,0.137,71.937,audio_features,7G56y9gzIayhvmTqdlThXz,spotify:track:7G56y9gzIayhvmTqdlThXz,https://api.spotify.com/v1/tracks/7G56y9gzIayhvmTqdlThXz,https://api.spotify.com/v1/audio-analysis/7G56y9gzIayhvmTqdlThXz,173093,4,A Day In The Life - The Last Chord,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.695,0.747,7,-9.061,1,0.0547,0.717,0.465,0.0963,0.141,97.846,audio_features,4J60mvnuHBQYd4fqpLbPnV,spotify:track:4J60mvnuHBQYd4fqpLbPnV,https://api.spotify.com/v1/tracks/4J60mvnuHBQYd4fqpLbPnV,https://api.spotify.com/v1/audio-analysis/4J60mvnuHBQYd4fqpLbPnV,154120,4,Sgt. Pepper's Lonely Hearts Club Band - Take 1 / Instrumental,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.597,0.66,0,-9.499,1,0.0771,0.352,0.00913,0.693,0.556,95.664,audio_features,33M8Tg2vvZYsmJIuGa3zZd,spotify:track:33M8Tg2vvZYsmJIuGa3zZd,https://api.spotify.com/v1/tracks/33M8Tg2vvZYsmJIuGa3zZd,https://api.spotify.com/v1/audio-analysis/33M8Tg2vvZYsmJIuGa3zZd,156720,4,Sgt. Pepper's Lonely Hearts Club Band - Take 9 And Speech,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.762,0.582,7,-12.905,1,0.0847,0.0275,0.301,0.176,0.0765,122.98,audio_features,5ZUnnke4Zv4oEG9XJicUVM,spotify:track:5ZUnnke4Zv4oEG9XJicUVM,https://api.spotify.com/v1/tracks/5ZUnnke4Zv4oEG9XJicUVM,https://api.spotify.com/v1/audio-analysis/5ZUnnke4Zv4oEG9XJicUVM,64427,4,Good Morning Good Morning - Take 1 / Instrumental Breakdown,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.749,0.435,2,-13.366,1,0.0977,0.0231,0.000195,0.135,0.79,121.715,audio_features,0ms3Eay3tRafE9yOiSS3Km,spotify:track:0ms3Eay3tRafE9yOiSS3Km,https://api.spotify.com/v1/tracks/0ms3Eay3tRafE9yOiSS3Km,https://api.spotify.com/v1/audio-analysis/0ms3Eay3tRafE9yOiSS3Km,167307,4,Good Morning Good Morning - Take 8,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.572,0.409,5,-12.432,0,0.048,0.177,2.87e-05,0.0721,0.632,114.662,audio_features,3zguk1999hbwYTMDpsVYoo,spotify:track:3zguk1999hbwYTMDpsVYoo,https://api.spotify.com/v1/tracks/3zguk1999hbwYTMDpsVYoo,https://api.spotify.com/v1/audio-analysis/3zguk1999hbwYTMDpsVYoo,179360,4,Fixing A Hole - Take 1,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.622,0.454,5,-10.807,1,0.0573,0.185,7.47e-05,0.038,0.613,117.871,audio_features,3jropE4BAPdywe8r42Yhxx,spotify:track:3jropE4BAPdywe8r42Yhxx,https://api.spotify.com/v1/tracks/3jropE4BAPdywe8r42Yhxx,https://api.spotify.com/v1/audio-analysis/3jropE4BAPdywe8r42Yhxx,208200,4,Fixing A Hole - Speech And Take 3,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.602,0.302,0,-14.663,1,0.0606,0.495,6.1e-06,0.233,0.527,111.935,audio_features,01zDLN3daHhDgsJhqY9QRn,spotify:track:01zDLN3daHhDgsJhqY9QRn,https://api.spotify.com/v1/tracks/01zDLN3daHhDgsJhqY9QRn,https://api.spotify.com/v1/audio-analysis/01zDLN3daHhDgsJhqY9QRn,188320,4,Being For The Benefit Of Mr. Kite! - Speech From Before Take 1 / Take 4 And Speech At End,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.6,0.326,0,-14.385,1,0.101,0.606,0.0,0.185,0.574,112.449,audio_features,2yw3UbhfFiopZBlECEOO05,spotify:track:2yw3UbhfFiopZBlECEOO05,https://api.spotify.com/v1/tracks/2yw3UbhfFiopZBlECEOO05,https://api.spotify.com/v1/audio-analysis/2yw3UbhfFiopZBlECEOO05,155200,4,Being For The Benefit Of Mr. Kite! - Take 7,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.671,0.645,4,-9.214,1,0.04,0.384,0.0,0.382,0.653,90.553,audio_features,2PplbC8NQBWvFLSTzJUmAS,spotify:track:2PplbC8NQBWvFLSTzJUmAS,https://api.spotify.com/v1/tracks/2PplbC8NQBWvFLSTzJUmAS,https://api.spotify.com/v1/audio-analysis/2PplbC8NQBWvFLSTzJUmAS,185013,4,Lovely Rita - Speech And Take 9,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.46,0.297,2,-13.927,1,0.0485,0.724,3.96e-05,0.0799,0.337,134.224,audio_features,3sVmaIGrxKARMwVPSVh2QM,spotify:track:3sVmaIGrxKARMwVPSVh2QM,https://api.spotify.com/v1/tracks/3sVmaIGrxKARMwVPSVh2QM,https://api.spotify.com/v1/audio-analysis/3sVmaIGrxKARMwVPSVh2QM,220320,3,Lucy In The Sky With Diamonds - Take 1 And Speech At The End,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.475,0.384,2,-13.292,1,0.119,0.723,6.88e-06,0.158,0.401,132.659,audio_features,0vEEJGrKJLleW4cziz2C6s,spotify:track:0vEEJGrKJLleW4cziz2C6s,https://api.spotify.com/v1/tracks/0vEEJGrKJLleW4cziz2C6s,https://api.spotify.com/v1/audio-analysis/0vEEJGrKJLleW4cziz2C6s,248480,3,"Lucy In The Sky With Diamonds - Speech, False Start And Take 5",Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.718,0.487,0,-9.718,1,0.0839,0.412,0.048,0.306,0.382,127.533,audio_features,4YrNun99hnmXEeo4HwMKV7,spotify:track:4YrNun99hnmXEeo4HwMKV7,https://api.spotify.com/v1/tracks/4YrNun99hnmXEeo4HwMKV7,https://api.spotify.com/v1/audio-analysis/4YrNun99hnmXEeo4HwMKV7,139200,4,Getting Better - Take 1 / Instrumental And Speech At The End,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.769,0.488,0,-7.582,1,0.0438,0.124,0.00063,0.0715,0.705,122.268,audio_features,486fJnwIZMzMLLd2fYqlLU,spotify:track:486fJnwIZMzMLLd2fYqlLU,https://api.spotify.com/v1/tracks/486fJnwIZMzMLLd2fYqlLU,https://api.spotify.com/v1/audio-analysis/486fJnwIZMzMLLd2fYqlLU,165053,4,Getting Better - Take 12,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.383,0.432,5,-10.98,1,0.0409,0.699,0.177,0.133,0.184,120.037,audio_features,4GKAZbOP8bx93464aL0hk9,spotify:track:4GKAZbOP8bx93464aL0hk9,https://api.spotify.com/v1/tracks/4GKAZbOP8bx93464aL0hk9,https://api.spotify.com/v1/audio-analysis/4GKAZbOP8bx93464aL0hk9,332560,4,Within You Without You - Take 1 / Indian Instruments,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.36,0.313,5,-13.814,1,0.0401,0.828,2.61e-05,0.155,0.315,119.292,audio_features,1cUJR1XBKqBUKCsc9J1DRH,spotify:track:1cUJR1XBKqBUKCsc9J1DRH,https://api.spotify.com/v1/tracks/1cUJR1XBKqBUKCsc9J1DRH,https://api.spotify.com/v1/audio-analysis/1cUJR1XBKqBUKCsc9J1DRH,235667,4,Within You Without You - George Coaching The Musicians,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.442,0.0782,4,-16.256,1,0.0374,0.931,0.895,0.108,0.198,128.584,audio_features,1w344nykRKrqN2JsMIUlvR,spotify:track:1w344nykRKrqN2JsMIUlvR,https://api.spotify.com/v1/tracks/1w344nykRKrqN2JsMIUlvR,https://api.spotify.com/v1/audio-analysis/1w344nykRKrqN2JsMIUlvR,229147,3,She's Leaving Home - Take 1 / Instrumental,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.47,0.0693,4,-15.798,1,0.038,0.928,0.681,0.146,0.285,129.005,audio_features,2rMTGwQjnOcK6T0yBCDmvb,spotify:track:2rMTGwQjnOcK6T0yBCDmvb,https://api.spotify.com/v1/tracks/2rMTGwQjnOcK6T0yBCDmvb,https://api.spotify.com/v1/audio-analysis/2rMTGwQjnOcK6T0yBCDmvb,228253,3,She's Leaving Home - Take 6 / Instrumental,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.915,0.51,6,-10.896,0,0.121,0.254,0.479,0.138,0.356,111.378,audio_features,2gawXn44H4l6M5rUT26uZC,spotify:track:2gawXn44H4l6M5rUT26uZC,https://api.spotify.com/v1/tracks/2gawXn44H4l6M5rUT26uZC,https://api.spotify.com/v1/audio-analysis/2gawXn44H4l6M5rUT26uZC,194973,4,With A Little Help From My Friends - Take 1 / False Start And Take 2 / Instrumental,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.787,0.762,0,-10.758,1,0.0818,0.268,8.09e-05,0.0707,0.679,119.302,audio_features,2LfQmUUVZTs2Or7ipA0sNR,spotify:track:2LfQmUUVZTs2Or7ipA0sNR,https://api.spotify.com/v1/tracks/2LfQmUUVZTs2Or7ipA0sNR,https://api.spotify.com/v1/audio-analysis/2LfQmUUVZTs2Or7ipA0sNR,119160,4,Sgt. Pepper's Lonely Hearts Club Band (Reprise) - Speech And Take 8,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.438,0.651,7,-10.615,1,0.0932,0.218,5.87e-05,0.905,0.624,95.711,audio_features,6pcO0mAQbpKbqKeiFHuTRR,spotify:track:6pcO0mAQbpKbqKeiFHuTRR,https://api.spotify.com/v1/tracks/6pcO0mAQbpKbqKeiFHuTRR,https://api.spotify.com/v1/audio-analysis/6pcO0mAQbpKbqKeiFHuTRR,122373,4,Sgt Pepper's Lonely Hearts Club Band,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.705,0.427,4,-11.971,1,0.0353,0.294,0.0,0.355,0.827,112.294,audio_features,4CEoeG1rCKomLu9DtRvX5l,spotify:track:4CEoeG1rCKomLu9DtRvX5l,https://api.spotify.com/v1/tracks/4CEoeG1rCKomLu9DtRvX5l,https://api.spotify.com/v1/audio-analysis/4CEoeG1rCKomLu9DtRvX5l,165160,4,With A Little Help From My Friends,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.269,0.365,2,-11.12,1,0.0401,0.138,0.0,0.0904,0.357,190.968,audio_features,10pNLTLW8QHp0FbhjA0ejS,spotify:track:10pNLTLW8QHp0FbhjA0ejS,https://api.spotify.com/v1/tracks/10pNLTLW8QHp0FbhjA0ejS,https://api.spotify.com/v1/audio-analysis/10pNLTLW8QHp0FbhjA0ejS,207333,4,Lucy In The Sky With Diamonds,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
0.59,0.444,0,-11.472,1,0.0394,0.131,5.06e-05,0.13,0.718,121.904,audio_features,1GqRv17EiYH30nM3MYE2h5,spotify:track:1GqRv17EiYH30nM3MYE2h5,https://api.spotify.com/v1/tracks/1GqRv17EiYH30nM3MYE2h5,https://api.spotify.com/v1/audio-analysis/1GqRv17EiYH30nM3MYE2h5,167253,4,Getting Better,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),The Beatles
